sku,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,display_product_options_in,map_price,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,is_in_stock,website_id,color,size
KAN-AP-21S11_5,Default,simple,Default Category/Shop/Dresses,base,NAYA PRINT DRESS_XS,"Bottom frill slip dress with floral print. Comes with a handmade braided belt. 
-Poplin -Sleeveless -Relaxed Fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 38""/96.5cms.

Shipping: This product is expected to be shipped within 10-12 days.",Bottom frill slip dress with floral and tie up belt.,1,1,Taxable Goods,Not Visible Individually,6000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Pink,XS
KAN-AP-21S11_4,Default,simple,Default Category/Shop/Dresses,base,NAYA PRINT DRESS_S,"Bottom frill slip dress with floral print. Comes with a handmade braided belt. 
-Poplin -Sleeveless -Relaxed Fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 38""/96.5cms.

Shipping: This product is expected to be shipped within 10-12 days.",Bottom frill slip dress with floral and tie up belt.,1,1,Taxable Goods,Not Visible Individually,6000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",3,1,0,1,Pink,S
KAN-AP-21S11_3,Default,simple,Default Category/Shop/Dresses,base,NAYA PRINT DRESS_M,"Bottom frill slip dress with floral print. Comes with a handmade braided belt. 
-Poplin -Sleeveless -Relaxed Fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 38""/96.5cms.

Shipping: This product is expected to be shipped within 10-12 days.",Bottom frill slip dress with floral and tie up belt.,1,1,Taxable Goods,Not Visible Individually,6000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",5,1,0,1,Pink,M
KAN-AP-21S11_2,Default,simple,Default Category/Shop/Dresses,base,NAYA PRINT DRESS_L,"Bottom frill slip dress with floral print. Comes with a handmade braided belt. 
-Poplin -Sleeveless -Relaxed Fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 38""/96.5cms.

Shipping: This product is expected to be shipped within 10-12 days.",Bottom frill slip dress with floral and tie up belt.,1,1,Taxable Goods,Not Visible Individually,6000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",3,1,0,1,Pink,L
KAN-AP-21S11_1,Default,simple,Default Category/Shop/Dresses,base,NAYA PRINT DRESS_XL,"Bottom frill slip dress with floral print. Comes with a handmade braided belt. 
-Poplin -Sleeveless -Relaxed Fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 38""/96.5cms.

Shipping: This product is expected to be shipped within 10-12 days.",Bottom frill slip dress with floral and tie up belt.,1,1,Taxable Goods,Not Visible Individually,6000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Pink,XL
KAN-AP-21S12_5,Default,simple,Default Category/Shop/Dresses,base,GARDENIA DRESS_XS,"Floral printed flared tea dress. Easy to wear with zip opneing at the back.
-Viscose -Half Sleeves -True to size -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",Floral print tea dress.,1,1,Taxable Goods,Not Visible Individually,5900,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Olive,XS
KAN-AP-21S12_4,Default,simple,Default Category/Shop/Dresses,base,GARDENIA DRESS_S,"Floral printed flared tea dress. Easy to wear with zip opneing at the back.
-Viscose -Half Sleeves -True to size -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",Floral print tea dress.,1,1,Taxable Goods,Not Visible Individually,5900,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",3,1,0,1,Olive,S
KAN-AP-21S12_3,Default,simple,Default Category/Shop/Dresses,base,GARDENIA DRESS_M,"Floral printed flared tea dress. Easy to wear with zip opneing at the back.
-Viscose -Half Sleeves -True to size -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",Floral print tea dress.,1,1,Taxable Goods,Not Visible Individually,5900,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",5,1,0,1,Olive,M
KAN-AP-21S12_2,Default,simple,Default Category/Shop/Dresses,base,GARDENIA DRESS_L,"Floral printed flared tea dress. Easy to wear with zip opneing at the back.
-Viscose -Half Sleeves -True to size -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",Floral print tea dress.,1,1,Taxable Goods,Not Visible Individually,5900,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",3,1,0,1,Olive,L
KAN-AP-21S12_1,Default,simple,Default Category/Shop/Dresses,base,GARDENIA DRESS_XL,"Floral printed flared tea dress. Easy to wear with zip opneing at the back.
-Viscose -Half Sleeves -True to size -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",Floral print tea dress.,1,1,Taxable Goods,Not Visible Individually,5900,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",3,1,0,1,Olive,XL
KAN-AP-21S14_5,Default,simple,Default Category/Shop/Dresses,base,IDRIS SOLID DRESS_XS,"Drawstring detail dress. Easy to wear with round neck. Has a zip opening at the back.
-Viscose -Half Sleeves -True to size -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 49""/124cms.

Shipping: This product is expected to be shipped within 10-12 days.",Drawstring detail dress.,1,1,Taxable Goods,Not Visible Individually,5000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Olive,XS
KAN-AP-21S14_4,Default,simple,Default Category/Shop/Dresses,base,IDRIS SOLID DRESS_S,"Drawstring detail dress. Easy to wear with round neck. Has a zip opening at the back.
-Viscose -Half Sleeves -True to size -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 49""/124cms.

Shipping: This product is expected to be shipped within 10-12 days.",Drawstring detail dress.,1,1,Taxable Goods,Not Visible Individually,5000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Olive,S
KAN-AP-21S14_3,Default,simple,Default Category/Shop/Dresses,base,IDRIS SOLID DRESS_M,"Drawstring detail dress. Easy to wear with round neck. Has a zip opening at the back.
-Viscose -Half Sleeves -True to size -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 49""/124cms.

Shipping: This product is expected to be shipped within 10-12 days.",Drawstring detail dress.,1,1,Taxable Goods,Not Visible Individually,5000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",5,1,0,1,Olive,M
KAN-AP-21S14_2,Default,simple,Default Category/Shop/Dresses,base,IDRIS SOLID DRESS_L,"Drawstring detail dress. Easy to wear with round neck. Has a zip opening at the back.
-Viscose -Half Sleeves -True to size -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 49""/124cms.

Shipping: This product is expected to be shipped within 10-12 days.",Drawstring detail dress.,1,1,Taxable Goods,Not Visible Individually,5000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Olive,L
KAN-AP-21S14_1,Default,simple,Default Category/Shop/Dresses,base,IDRIS SOLID DRESS_XL,"Drawstring detail dress. Easy to wear with round neck. Has a zip opening at the back.
-Viscose -Half Sleeves -True to size -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 49""/124cms.

Shipping: This product is expected to be shipped within 10-12 days.",Drawstring detail dress.,1,1,Taxable Goods,Not Visible Individually,5000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Olive,XL
KAN-AP-21S15_5,Default,simple,Default Category/Shop/Co-Ords,base,SEPHORA CO-ORD_XS,"A-Line dress with long V-neck and Floral print puff sleeve shirt set. Has in seam pockets.
-Poplin - Sleeveless dress -Full sleeves shirt -Relaxed fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 50""/127cms. Shirt length is 29""/74cms

Shipping: This product is expected to be shipped within 10-12 days.",A-Line dress with Puffed sleeve floral print shirt Co-Ord set.,1,1,Taxable Goods,Not Visible Individually,7800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Green,XS
KAN-AP-21S15_4,Default,simple,Default Category/Shop/Co-Ords,base,SEPHORA CO-ORD_S,"A-Line dress with long V-neck and Floral print puff sleeve shirt set. Has in seam pockets.
-Poplin - Sleeveless dress -Full sleeves shirt -Relaxed fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 50""/127cms. Shirt length is 29""/74cms

Shipping: This product is expected to be shipped within 10-12 days.",A-Line dress with Puffed sleeve floral print shirt Co-Ord set.,1,1,Taxable Goods,Not Visible Individually,7800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Green,S
KAN-AP-21S15_3,Default,simple,Default Category/Shop/Co-Ords,base,SEPHORA CO-ORD_M,"A-Line dress with long V-neck and Floral print puff sleeve shirt set. Has in seam pockets.
-Poplin - Sleeveless dress -Full sleeves shirt -Relaxed fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 50""/127cms. Shirt length is 29""/74cms

Shipping: This product is expected to be shipped within 10-12 days.",A-Line dress with Puffed sleeve floral print shirt Co-Ord set.,1,1,Taxable Goods,Not Visible Individually,7800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",5,1,0,1,Green,M
KAN-AP-21S15_2,Default,simple,Default Category/Shop/Co-Ords,base,SEPHORA CO-ORD_L,"A-Line dress with long V-neck and Floral print puff sleeve shirt set. Has in seam pockets.
-Poplin - Sleeveless dress -Full sleeves shirt -Relaxed fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 50""/127cms. Shirt length is 29""/74cms

Shipping: This product is expected to be shipped within 10-12 days.",A-Line dress with Puffed sleeve floral print shirt Co-Ord set.,1,1,Taxable Goods,Not Visible Individually,7800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Green,L
KAN-AP-21S15_1,Default,simple,Default Category/Shop/Co-Ords,base,SEPHORA CO-ORD_XL,"A-Line dress with long V-neck and Floral print puff sleeve shirt set. Has in seam pockets.
-Poplin - Sleeveless dress -Full sleeves shirt -Relaxed fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 50""/127cms. Shirt length is 29""/74cms

Shipping: This product is expected to be shipped within 10-12 days.",A-Line dress with Puffed sleeve floral print shirt Co-Ord set.,1,1,Taxable Goods,Not Visible Individually,7800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Green,XL
KAN-AP-21S16_5,Default,simple,Default Category/Shop/Dresses,base,REESE SOLID JUMPSUIT_XS,"Front open tie-up wide leg jumpsuit.
-Viscose -Half Sleeves -True to size -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Jumpsuit length is 56""/142cms.

Shipping: This product is expected to be shipped within 10-12 days.",Front tie up wide leg Jumpsuit.,1,1,Taxable Goods,Not Visible Individually,6800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",1,1,0,1,Green,XS
KAN-AP-21S16_4,Default,simple,Default Category/Shop/Dresses,base,REESE SOLID JUMPSUIT_S,"Front open tie-up wide leg jumpsuit.
-Viscose -Half Sleeves -True to size -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Jumpsuit length is 56""/142cms.

Shipping: This product is expected to be shipped within 10-12 days.",Front tie up wide leg Jumpsuit.,1,1,Taxable Goods,Not Visible Individually,6800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Green,S
KAN-AP-21S16_3,Default,simple,Default Category/Shop/Dresses,base,REESE SOLID JUMPSUIT_M,"Front open tie-up wide leg jumpsuit.
-Viscose -Half Sleeves -True to size -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Jumpsuit length is 56""/142cms.

Shipping: This product is expected to be shipped within 10-12 days.",Front tie up wide leg Jumpsuit.,1,1,Taxable Goods,Not Visible Individually,6800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",4,1,0,1,Green,M
KAN-AP-21S16_2,Default,simple,Default Category/Shop/Dresses,base,REESE SOLID JUMPSUIT_L,"Front open tie-up wide leg jumpsuit.
-Viscose -Half Sleeves -True to size -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Jumpsuit length is 56""/142cms.

Shipping: This product is expected to be shipped within 10-12 days.",Front tie up wide leg Jumpsuit.,1,1,Taxable Goods,Not Visible Individually,6800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Green,L
KAN-AP-21S16_1,Default,simple,Default Category/Shop/Dresses,base,REESE SOLID JUMPSUIT_XL,"Front open tie-up wide leg jumpsuit.
-Viscose -Half Sleeves -True to size -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Jumpsuit length is 56""/142cms.

Shipping: This product is expected to be shipped within 10-12 days.",Front tie up wide leg Jumpsuit.,1,1,Taxable Goods,Not Visible Individually,6800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",1,1,0,1,Green,XL
KAN-AP-21S19_5,Default,simple,Default Category/Shop/Dresses,base,HENNESEY SOLID DRESS_XS,"Two-tier wrap dress. Has puffed sleeves with elastic at hem.
-Linen -Half Sleeves -Slightly oversized -In seam pockets. -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 43""/109cms.

Shipping: This product is expected to be shipped within 10-12 days.",Two-tier wrap dress with puff sleeves.,1,1,Taxable Goods,Not Visible Individually,5800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Pink,XS
KAN-AP-21S19_4,Default,simple,Default Category/Shop/Dresses,base,HENNESEY SOLID DRESS_S,"Two-tier wrap dress. Has puffed sleeves with elastic at hem.
-Linen -Half Sleeves -Slightly oversized -In seam pockets. -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 43""/109cms.

Shipping: This product is expected to be shipped within 10-12 days.",Two-tier wrap dress with puff sleeves.,1,1,Taxable Goods,Not Visible Individually,5800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",3,1,0,1,Pink,S
KAN-AP-21S19_3,Default,simple,Default Category/Shop/Dresses,base,HENNESEY SOLID DRESS_M,"Two-tier wrap dress. Has puffed sleeves with elastic at hem.
-Linen -Half Sleeves -Slightly oversized -In seam pockets. -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 43""/109cms.

Shipping: This product is expected to be shipped within 10-12 days.",Two-tier wrap dress with puff sleeves.,1,1,Taxable Goods,Not Visible Individually,5800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",5,1,0,1,Pink,M
KAN-AP-21S19_2,Default,simple,Default Category/Shop/Dresses,base,HENNESEY SOLID DRESS_L,"Two-tier wrap dress. Has puffed sleeves with elastic at hem.
-Linen -Half Sleeves -Slightly oversized -In seam pockets. -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 43""/109cms.

Shipping: This product is expected to be shipped within 10-12 days.",Two-tier wrap dress with puff sleeves.,1,1,Taxable Goods,Not Visible Individually,5800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",3,1,0,1,Pink,L
KAN-AP-21S19_1,Default,simple,Default Category/Shop/Dresses,base,HENNESEY SOLID DRESS_XL,"Two-tier wrap dress. Has puffed sleeves with elastic at hem.
-Linen -Half Sleeves -Slightly oversized -In seam pockets. -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 43""/109cms.

Shipping: This product is expected to be shipped within 10-12 days.",Two-tier wrap dress with puff sleeves.,1,1,Taxable Goods,Not Visible Individually,5800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Pink,XL
KAN-AP-21S20_5,Default,simple,Default Category/Shop/Dresses,base,MARGO SOLID DRESS_XS,"A-Line dress with puffed sleeves. Easy to wear with round neck. Has a key hole opening at the back.
-Poplin -Half Sleeves -In seam pockets -Relaxed fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",A-Line dress with puffed sleeves.,1,1,Taxable Goods,Not Visible Individually,5000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Pink,XS
KAN-AP-21S20_4,Default,simple,Default Category/Shop/Dresses,base,MARGO SOLID DRESS_S,"A-Line dress with puffed sleeves. Easy to wear with round neck. Has a key hole opening at the back.
-Poplin -Half Sleeves -In seam pockets -Relaxed fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",A-Line dress with puffed sleeves.,1,1,Taxable Goods,Not Visible Individually,5000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Pink,S
KAN-AP-21S20_3,Default,simple,Default Category/Shop/Dresses,base,MARGO SOLID DRESS_M,"A-Line dress with puffed sleeves. Easy to wear with round neck. Has a key hole opening at the back.
-Poplin -Half Sleeves -In seam pockets -Relaxed fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",A-Line dress with puffed sleeves.,1,1,Taxable Goods,Not Visible Individually,5000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",5,1,0,1,Pink,M
KAN-AP-21S20_2,Default,simple,Default Category/Shop/Dresses,base,MARGO SOLID DRESS_L,"A-Line dress with puffed sleeves. Easy to wear with round neck. Has a key hole opening at the back.
-Poplin -Half Sleeves -In seam pockets -Relaxed fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",A-Line dress with puffed sleeves.,1,1,Taxable Goods,Not Visible Individually,5000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Pink,L
KAN-AP-21S20_1,Default,simple,Default Category/Shop/Dresses,base,MARGO SOLID DRESS_XL,"A-Line dress with puffed sleeves. Easy to wear with round neck. Has a key hole opening at the back.
-Poplin -Half Sleeves -In seam pockets -Relaxed fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",A-Line dress with puffed sleeves.,1,1,Taxable Goods,Not Visible Individually,5000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Pink,XL
KAN-AP-21S21_5,Default,simple,Default Category/Shop/Dresses,base,MARGO FLORAL DRESS_XS,"A-Line floral print dress with puffed sleeves. Easy to wear with round neck. Has a key hole opening at the back.
-Poplin -Half Sleeves -In seam pockets -Relaxed fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",A-Line dress with puffed sleeves in floral print.,1,1,Taxable Goods,Not Visible Individually,5800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Orange,XS
KAN-AP-21S21_4,Default,simple,Default Category/Shop/Dresses,base,MARGO FLORAL DRESS_S,"A-Line floral print dress with puffed sleeves. Easy to wear with round neck. Has a key hole opening at the back.
-Poplin -Half Sleeves -In seam pockets -Relaxed fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",A-Line dress with puffed sleeves in floral print.,1,1,Taxable Goods,Not Visible Individually,5800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Orange,S
KAN-AP-21S21_3,Default,simple,Default Category/Shop/Dresses,base,MARGO FLORAL DRESS_M,"A-Line floral print dress with puffed sleeves. Easy to wear with round neck. Has a key hole opening at the back.
-Poplin -Half Sleeves -In seam pockets -Relaxed fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",A-Line dress with puffed sleeves in floral print.,1,1,Taxable Goods,Not Visible Individually,5800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",5,1,0,1,Orange,M
KAN-AP-21S21_2,Default,simple,Default Category/Shop/Dresses,base,MARGO FLORAL DRESS_L,"A-Line floral print dress with puffed sleeves. Easy to wear with round neck. Has a key hole opening at the back.
-Poplin -Half Sleeves -In seam pockets -Relaxed fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",A-Line dress with puffed sleeves in floral print.,1,1,Taxable Goods,Not Visible Individually,5800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Orange,L
KAN-AP-21S21_1,Default,simple,Default Category/Shop/Dresses,base,MARGO FLORAL DRESS_XL,"A-Line floral print dress with puffed sleeves. Easy to wear with round neck. Has a key hole opening at the back.
-Poplin -Half Sleeves -In seam pockets -Relaxed fit -Made in India 

Wash Care: Can be machine washed but we recommend to soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",A-Line dress with puffed sleeves in floral print.,1,1,Taxable Goods,Not Visible Individually,5800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Orange,XL
KAN-AP-21S23_5,Default,simple,Default Category/Shop/Dresses,base,QUINN DRESS_XS,"Aysmmetric gather detail dress at both front & back. Easy to wear and stretchable at the neck due to elastic.
-Viscose - Sleeveless -In seam pockets -True to size -Made in India 

Wash Care: This product is delicate so soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 43""/109cms.

Shipping: This product is expected to be shipped within 10-12 days.",Aysmmetric gather detail dress.,1,1,Taxable Goods,Not Visible Individually,6300,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Orange,XS
KAN-AP-21S23_4,Default,simple,Default Category/Shop/Dresses,base,QUINN DRESS_S,"Aysmmetric gather detail dress at both front & back. Easy to wear and stretchable at the neck due to elastic.
-Viscose - Sleeveless -In seam pockets -True to size -Made in India 

Wash Care: This product is delicate so soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 43""/109cms.

Shipping: This product is expected to be shipped within 10-12 days.",Aysmmetric gather detail dress.,1,1,Taxable Goods,Not Visible Individually,6300,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",3,1,0,1,Orange,S
KAN-AP-21S23_3,Default,simple,Default Category/Shop/Dresses,base,QUINN DRESS_M,"Aysmmetric gather detail dress at both front & back. Easy to wear and stretchable at the neck due to elastic.
-Viscose - Sleeveless -In seam pockets -True to size -Made in India 

Wash Care: This product is delicate so soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 43""/109cms.

Shipping: This product is expected to be shipped within 10-12 days.",Aysmmetric gather detail dress.,1,1,Taxable Goods,Not Visible Individually,6300,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",5,1,0,1,Orange,M
KAN-AP-21S23_2,Default,simple,Default Category/Shop/Dresses,base,QUINN DRESS_L,"Aysmmetric gather detail dress at both front & back. Easy to wear and stretchable at the neck due to elastic.
-Viscose - Sleeveless -In seam pockets -True to size -Made in India 

Wash Care: This product is delicate so soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 43""/109cms.

Shipping: This product is expected to be shipped within 10-12 days.",Aysmmetric gather detail dress.,1,1,Taxable Goods,Not Visible Individually,6300,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",3,1,0,1,Orange,L
KAN-AP-21S23_1,Default,simple,Default Category/Shop/Dresses,base,QUINN DRESS_XL,"Aysmmetric gather detail dress at both front & back. Easy to wear and stretchable at the neck due to elastic.
-Viscose - Sleeveless -In seam pockets -True to size -Made in India 

Wash Care: This product is delicate so soft hand wash only.

Model is 5'9"" and is wearing a Small size. Dress length is 43""/109cms.

Shipping: This product is expected to be shipped within 10-12 days.",Aysmmetric gather detail dress.,1,1,Taxable Goods,Not Visible Individually,6300,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Orange,XL
